RegionID,RegionName,SizeRank,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12
28,Maine,41,133200,132700,132200,131600,131000,130500,130100,129800,129500,129300,129100,129000,129000,129400,129900,130700,131800,132900,134100,135300,136700,138100,139400,140600,141800,143000,144100,145200,146200,147100,147900,148600,149400,150200,151000,151700,152600,153600,154900,156300,157900,159600,161600,163700,166100,168700,171100,173500,175800,178000,180000,181900,184000,186100,188300,190700,193300,196000,198700,201200,203600,206000,208200,210300,212400,214400,216400,218400,220500,222600,225000,227500,230200,232800,235400,238200,241200,244100,247100,250000,252700,255100,257500,259900,262600,265500,268900,272500,276000,279300,282300,285100,287800,290400,293200,296200,299300,302400,305400,307900,310000,311800,313900,316500,319900,323500,326600,329200,331600,334000,336400,338400,339900,340900,341700,342200,342400,342700,343100,343600,343700,343700,343600,343500,343300,343200,343100,342800,342400,341900,341500,341000,340200,339100,338100,337300,336600,336100,335800,335400,334700,333700,332400,330400,327700,324600,321600,318800,316400,314100,311900,309700,307700,305900,304400,303000,301000,298800,296900,295700,295300,295300,295800,296600,298100,299400,299500,300500,303700,307000,308800,309600,309500,309000,307900,306100,303700,301200,299000,296500,294000,292500,292000,291800,291700,291900,292400,292600,292300,292500,293000,293400,293500,294100,294600,295000,295700,296500,297400,298500,299600,300700,302000,303300,303900,303800,303200,303000,303300,303600,303500,303500,304000,304600,305700,307200,309300,312100,315200,317200,317700,317200,317300,317800,318700,319600,320600,321600,322300,322800,323500,324200,324800,325600,326000,326400,326900,327800,329200,330600,331700,333200,335600,338300,340400,342400,344400,346800,349100,350900,351900,353300,354800,355900,357000,358300,359800,360900,362300,364500,367100,369600,372400,375000,376900,377300,375800,375600,377900,380900,383400,385400,386300
39,New Hampshire,42,152600,153200,153700,154300,154800,155400,155900,156300,156900,157500,158100,158500,159000,159500,160300,161100,162200,163300,164700,166100,167800,169500,171000,172300,173400,174300,175200,176100,176900,177800,178800,179700,180800,181900,183200,184400,185900,187700,189500,191500,193500,195600,198000,200700,203700,207000,210100,213100,216000,218700,221500,224200,226900,229700,232600,235500,238600,241900,245100,248400,251600,254900,258100,261200,264100,266800,269300,271700,273900,276100,278100,280100,282200,284400,286800,289300,291800,294400,297000,299600,302300,305100,308100,311000,313800,316500,319100,321600,324100,326700,329200,331700,334100,336500,339000,341600,344300,347000,349900,352600,355100,357600,360200,363000,366100,369100,371900,374700,377200,379300,381000,382600,384000,385300,386300,387000,387300,387000,386300,385600,385000,384500,383900,383200,382300,381300,380200,379200,378100,377100,376200,375400,374600,373700,372600,371500,370400,369100,367500,365400,363100,360800,359000,357600,356400,354900,352800,350500,348000,345800,343700,341800,340000,338300,336700,335200,333500,331200,328700,326600,325300,324600,324400,324400,325000,325600,326100,325800,325000,324900,325500,325700,325500,324700,323500,321800,319800,318200,316700,315100,313500,311600,310000,309000,307900,307200,307500,308300,309000,309200,308900,308500,308400,309400,311200,312800,313500,313700,313800,314100,314500,315100,316000,317100,318500,320000,321100,322600,324600,326400,327200,328000,329000,330100,330700,330900,331300,331900,332700,333600,334300,335200,336500,337900,338900,339500,340700,342300,344000,345300,346600,347600,348500,349500,350600,351600,352500,353600,354500,355900,357900,359300,359900,360700,362500,364300,365200,366400,368700,371100,373800,377000,379400,380900,382000,382900,384200,385900,387600,389000,390100,392300,395700,398900,401600,404700,407400,409600,411700,413700,416000,418000,419600
50,Rhode Island,43,169700,169400,169100,168800,168700,168700,168900,169000,169300,169600,169800,169900,170000,170200,170400,170600,170900,171200,171600,172000,172700,173600,174400,175000,175700,176500,177400,178400,179600,180900,182300,183700,185200,186800,188400,189900,191300,192700,194300,195900,197600,199400,201500,203700,206200,208900,211600,214400,217300,220300,223400,226400,229100,231700,234100,236600,239200,241800,244300,246900,249600,252400,255400,258700,262300,266100,270100,274300,278600,283000,287500,291800,296200,300500,304700,309100,313800,318500,323400,328400,333200,337900,342300,347000,352000,357300,362800,368300,373300,377900,382400,386800,391300,395800,400400,404900,409400,414000,418700,423300,427800,432200,436600,440700,444900,448900,452600,456100,459500,462700,465700,468500,471000,473100,474600,475600,476100,476700,477400,478300,479000,479000,478200,476500,474100,471400,468600,465800,463200,461200,459400,457800,456000,454200,452100,449800,447700,445900,444200,442400,440200,437400,434100,430400,426500,422700,418800,415100,411900,408800,405700,402600,399600,397100,394800,392300,389400,386300,383200,380700,379200,378100,377300,376500,375600,375400,376100,377100,377100,376000,374600,373400,371600,369900,369000,368100,367200,366200,364800,362600,359900,357300,356300,355200,353900,352300,350600,349100,349300,350200,350400,349900,349800,351200,352700,353800,354400,355500,356900,359000,359600,356900,353100,352600,355100,357700,359100,359900,361000,362000,362800,363400,363800,365500,368100,370200,372100,374000,375200,376400,377400,377400,376600,376200,375700,374900,374900,374700,373200,371500,371300,372600,374600,376400,377900,379400,381200,383300,385600,387600,389600,391900,394700,397600,400600,403100,404700,405700,407600,410200,413100,415900,418700,421000,422800,423900,425300,427300,429700,432100,434800,438100,441900,445100,448100,451000,453100,454100,454900,456300,458700,461000,462400
35,Montana,44,213200,213200,213200,213300,213400,213500,213600,213700,213600,213600,213400,213200,213100,213000,213100,213300,213400,213600,213700,213800,213800,213700,213500,213200,213100,213000,213000,213200,213300,213500,213700,213800,213800,213700,213500,213300,213100,213000,213000,213100,213300,213500,213600,213700,213700,213700,213500,213300,213100,213000,213100,213200,213400,213600,213600,213700,213600,213300,212900,212500,212300,212400,212800,212900,212800,212400,212000,211700,211700,211800,211900,212100,212300,212700,213500,214400,215400,216500,217800,219200,220800,222500,224100,225300,225600,224600,222600,220500,218900,218100,217500,216900,216100,215300,214900,215000,215600,216800,218500,220100,221300,222000,222500,223100,224300,226200,228800,232000,235200,237900,240000,241800,243600,245500,247700,250000,252300,254300,255900,257400,259100,261000,263400,266200,269000,271800,274300,276400,278100,279300,280100,280700,281400,282300,283300,284400,285500,286500,287600,288600,289500,290100,290400,290300,290000,289500,289000,288900,289200,289500,290000,290400,290800,291200,291400,291700,291800,292000,291800,291100,289900,288600,287200,286100,285100,284300,284300,284600,284900,285000,284900,284600,284200,283500,282500,281400,280400,279700,279200,278400,277100,275700,275000,274500,274100,273900,273900,274200,274800,275200,275400,275300,275300,275600,276000,276600,277400,278500,280000,281600,282800,284300,285300,285700,286500,287900,289100,289700,290200,290400,290200,290100,290600,291100,291100,291200,291800,292300,293300,295200,297300,298700,299200,299200,299200,298700,298500,299400,300700,301800,303900,306200,308100,310100,311900,312900,313600,314600,316100,318200,320800,322800,323400,323500,323500,324300,325900,327900,329800,331000,332000,332500,333200,334300,335000,335600,336900,338200,339300,341200,343700,348000,354200,360400,364100,366400,368300,370300,371900,374900,380100,385800,389000
13,Delaware,45,170200,171000,171800,172400,172800,173000,172900,172700,172500,172400,172100,171600,171100,170500,170100,169800,169800,169900,170100,170700,171700,172900,174100,175000,175900,176600,177300,177800,178400,178900,179500,180100,180800,181600,182200,182600,183000,183700,184500,185400,186200,187000,187700,188400,189400,190600,192000,193400,195000,196600,198300,200100,201800,203500,205300,207200,209500,212100,214600,216900,219000,221000,223000,225100,227300,229600,231900,234300,236800,239300,241600,243700,245700,247600,249400,251200,253000,254800,256800,258900,261500,264400,267600,270900,274400,277800,281200,284600,287800,290800,293600,296600,299800,303300,307000,310900,314900,318800,322700,326800,331300,336700,342800,348700,353200,356100,357800,359800,362700,366400,370500,374800,378900,382800,386200,389400,392700,396000,399100,401700,403800,405200,405900,406300,406300,406100,405600,404700,403800,403100,402300,401700,401600,401500,401100,400800,400200,399300,397800,396100,394300,392500,390500,388400,386500,384200,381500,378900,376400,373900,371500,369400,367800,366600,365000,363000,360800,358300,355500,353500,352300,351600,351100,351000,351100,351600,352600,351700,348600,346500,346500,346300,345100,343500,342500,341700,340300,338900,338500,338700,339200,339400,338900,337500,335400,332800,329700,326300,323100,319900,317000,315900,316000,316800,317300,316900,316300,316500,316700,317200,317900,318500,319300,321000,322000,321500,321000,321600,322800,324600,326500,327200,327300,327600,328600,329900,332200,334600,336400,337200,337700,337900,337900,337300,336800,336900,336600,335900,336300,337600,338900,340200,341700,343700,345500,346900,348200,350200,352500,354700,356000,356700,357900,359600,360500,360500,360200,359100,357500,357400,358700,359900,361300,363300,363300,363100,365400,367500,370800,379700,390900,395500,393200,388300,383900,380400,379200,379600,380700,381300,381400,381600,382000
52,South Dakota,46,90800,89900,89100,88500,88100,88000,88000,88100,88200,88300,88200,87900,87100,86100,84800,83500,82300,81400,80900,80700,80800,80900,81200,81300,81600,82000,82500,83200,84100,85100,86300,87800,89800,92300,95200,98300,101500,104200,106200,107600,108300,108500,108700,109400,110900,113600,117500,122100,127300,132300,136800,140300,142500,143400,143600,143700,144000,144700,145500,146100,146600,146700,146600,146300,146200,146500,147200,148000,148500,148800,148600,147700,146500,145500,144900,145400,147100,149800,152700,155500,156800,155800,153100,150200,147300,145000,143500,142900,143200,144200,145600,147200,149000,151200,153800,156900,160600,164900,169600,173900,177200,179200,180400,180900,181200,181900,182700,183700,184800,185900,186900,187800,188600,189300,190000,190600,191500,192500,193900,195500,197200,198800,200400,201600,202600,203400,204000,204400,204900,205400,206100,206600,206900,206800,206500,206300,206400,206700,207100,207700,208400,209000,209400,209600,209600,209600,209900,210400,210800,211200,211800,212600,213300,214100,214800,215500,216100,216400,216600,216500,216200,216000,216000,216100,216400,216600,216600,217100,218200,219000,219500,219800,219700,219400,219100,218800,218300,217800,217500,216900,216500,216500,216400,216100,216100,216100,215800,215700,215900,216100,216000,216100,215800,215500,215400,216000,217200,219000,220800,222100,223200,224400,225500,226200,227200,228400,229900,231300,232300,232700,233100,233000,232500,231900,231900,232500,233400,234000,234800,236100,237400,238100,239000,240400,241700,242900,244400,246000,247000,247700,248800,250100,251500,252500,253300,254000,255600,258600,261200,262400,263100,264200,263600,262200,261900,263000,263900,265300,267400,268900,269300,269900,271200,272400,273600,274900,275700,276200,276800,277300,277600,278900,282000,285600,287600,288700,290200,291400,291700,292100,294000,296400,298000
3,Alaska,47,167200,166700,166200,165700,165400,165200,165200,165200,165500,165800,166000,165800,165700,165600,165700,166000,166500,167200,167800,168400,169300,170400,171700,173300,175300,177400,179300,180900,182100,182800,182900,182300,181200,179700,178300,176900,176000,175600,175600,175900,176400,177100,178300,179800,181900,184100,186100,187600,188900,189700,190300,190700,191200,191900,193300,195900,200100,205500,211900,218700,225800,232400,238400,243600,248000,251600,254600,257200,259400,261200,262700,263700,264600,265300,265900,266600,267400,268300,269300,270300,271100,271900,272700,273500,274300,275400,276800,278700,280900,283100,285100,286800,288000,289000,290300,291800,294000,296700,300000,303600,307200,310800,314300,317600,320800,323900,326700,329200,331700,334000,336400,338800,341400,344200,347200,350200,353200,355900,358400,360900,363400,365800,368400,371200,374200,377400,380500,383400,385900,388200,390400,392600,394700,396400,397700,398600,399200,399700,400300,401200,402000,402800,403400,403800,404200,404200,404000,403800,403900,404100,404200,404600,405000,405700,406400,407200,407900,408500,408900,409000,408900,408300,407700,407100,406500,406200,406400,406200,405700,406100,407200,408000,408400,409000,410200,411500,412500,413100,412800,411900,410900,410100,409500,409000,408600,409100,409200,409000,409300,409800,410500,411900,413900,415500,416500,417500,418900,420100,420800,421500,422100,422300,422500,422600,423000,424000,425400,426600,427400,428100,428400,428500,427900,427700,428400,429700,430200,428600,426700,426700,427700,428900,430700,432800,434300,435400,436500,437900,439700,441900,443900,445100,445700,446400,447300,448000,448700,450800,453100,454100,454800,455700,456400,456800,457000,455800,453900,451900,450700,450000,449700,449900,450000,450100,450500,450900,450800,450500,450800,452000,453400,454200,454500,454300,454400,455300,456600,457300,458300,459300,460400,462400,464700
37,North Dakota,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176700,173000,172000,172800,174000,174500,175600,177300,179100,179800,180400,181900,184200,185900,187000,187600,188100,188500,188800,189100,189900,190500,190600,191700,193600,194300,194200,193900,193600,193500,193700,194200,195300,196200,196600,197400,198600,199400,199400,199100,199000,199300,199600,199700,200000,199800,199600,200200,201500,202500,203400,203800,204100,204700,205200,205300,205500,205700,206100,206700,207400,208100,208800,209600,210800,212000,213000,213700,214200,214700,215600,216700,217400,218300,219600,220800,221700,222000,222000,222100,222600,223200,223900,224800,226300,227500,228800,230200,232000,233700,235700,238100,241000,243700,245900,248100,250200,252100,254000,256200,258500,260400,262300,264300,266000,267400,268600,270000,271500,273100,274600,276300,278100,280200,282600,284900,286900,288600,290100,291900,293600,295600,298400,300900,302600,304400,305600,305600,305100,305600,306600,307400,308400,309500,310100,310500,310600,310300,309800,309900,310700,311600,312300,313000,313700,314900,316000,316400,316300,316200,316500,316600,316400,316000,316000,316400,316700,316900,316800,316300,315900,316000,317200,319200,320700,321400
58,Vermont,49,136400,135400,134300,133100,132100,131300,130600,130100,129800,129600,129500,129500,129600,129800,130100,130500,131000,131400,131700,131900,131900,131900,132000,132100,132500,133200,134200,135100,136100,137000,137800,138600,139300,140100,140800,141400,142100,143000,144000,145300,146600,148200,149900,151700,153600,155600,157300,158900,160400,161600,162800,163800,164800,165700,166500,167500,168500,169700,170800,172000,173000,174000,175000,175900,177000,178100,179400,180800,182300,184000,185800,187600,189500,191200,192800,194300,195800,197200,198800,200400,202100,203800,205600,207500,209300,211300,213500,216000,218400,220800,223000,225000,226900,228800,230800,233100,235600,238500,241600,244700,247700,250600,253600,256700,259900,263100,266200,269400,272600,275600,278500,281200,283600,285700,287800,289600,291200,292700,294100,295500,296600,297500,298400,299200,299900,300800,301800,302600,303200,303600,303800,303600,303200,302700,302100,301700,301400,301200,301200,301300,301500,301800,301900,301600,301000,300000,298800,297500,296200,294900,293700,292600,291500,290500,289600,288600,287300,285900,284700,283900,283600,283300,283000,282800,282800,282800,282800,283200,284200,285900,287100,287800,288000,287600,286200,284800,283500,282400,281800,281800,282100,282400,282200,281600,281600,282300,283400,284300,284900,285100,284900,284200,283600,283200,283400,284100,284400,284400,284900,285300,285900,286700,287200,287200,287700,288400,288800,288800,289000,289800,291100,291600,291500,291800,293000,294500,295000,294600,294500,294700,294200,293300,292500,292700,293300,293500,293500,293600,293800,294300,295200,296200,297000,297400,297600,297900,298200,298400,299000,299900,300600,301500,302200,302500,302200,301800,302200,302900,304400,306600,308800,310600,312200,313700,314300,314900,316100,317500,318000,318600,319000,318700,317900,317300,316800,316400,316400,317700,320900,323900,325600,326800,328000
12,District of Columbia,50,241200,239800,238300,236800,235600,234800,234300,234200,234600,235300,236100,236700,237200,237800,238300,238900,239700,240700,241900,243300,245100,247200,249400,251500,253800,256300,259000,261900,264900,267900,270800,273700,276700,279700,282700,285600,288600,291700,294700,297700,300700,303900,307500,311600,316300,321500,326800,332000,337100,342100,346900,351500,355800,359700,363700,368000,372800,378200,384200,391000,398700,407000,415700,424300,432300,439300,445300,450600,455400,459900,464100,468100,472000,476000,480100,484600,489600,495100,501300,508200,515600,522300,527800,532800,537600,542500,547700,553100,558600,564700,571700,579600,588500,598000,607800,617600,627200,636600,646000,655600,665400,675300,684600,692400,698400,703500,708600,714000,719800,725600,731600,737400,742500,746800,750100,752600,754400,755800,756900,757300,757000,756000,754300,752200,750100,748100,746300,744700,744000,744500,746200,748300,750600,753000,755500,757600,759000,759800,760000,759500,758500,757000,755000,751800,747300,742400,737900,734200,731300,728500,725800,723300,721200,719600,718300,716100,713100,709600,707000,705600,705100,705000,705400,705800,707100,708600,709000,710800,714400,717500,719000,720200,720700,721400,722600,725400,727700,728300,727400,725200,722900,722700,722900,721300,719100,717900,717400,716900,717500,719300,722300,726400,730800,734400,737300,740000,742800,745700,749100,753000,756100,758900,761900,765700,770100,774500,779100,786500,795300,802700,807300,809200,808700,808000,808900,811600,815100,818600,821900,824000,826100,828100,829500,831100,835000,841500,849600,856500,861000,864600,868500,871700,875000,879000,883500,886400,888100,887500,886500,887600,892300,898800,904700,907600,908000,908800,913100,920200,928000,933900,936300,936600,937000,936300,936000,938100,940600,940600,938900,939000,939700,942700,949900,956400,958700,962200,966900,971100,973600,976600,980900,986400,991600
62,Wyoming,51,166800,166700,166500,166300,166100,166000,166000,166000,166200,166500,166800,166800,166900,166800,166600,166300,166100,165800,165500,165300,165400,165800,166600,167900,170000,173100,176800,180600,183900,186200,187800,188800,189900,191200,192900,194900,197100,199000,200300,200600,200300,199600,198900,198400,198500,198900,199800,200700,201700,202600,203500,204200,205000,205800,206600,207600,208600,209800,211200,212700,214100,215400,216500,217300,217800,218300,218800,219300,219800,220500,221200,221800,222400,222800,222900,222900,222600,222300,221800,221500,221300,221400,221700,222300,223000,223800,224700,226200,228400,231400,235000,239000,243000,246600,249600,252100,253900,255000,255800,256500,257400,258400,259200,259500,258700,256400,252000,245900,239700,234800,232000,231000,231500,232700,234100,235500,236900,238300,240300,243100,246300,249400,252200,254200,255500,256200,256900,258000,259800,262100,264700,267600,270700,273200,275100,276300,276800,277000,277000,277100,277400,277900,278500,279400,280300,280700,280500,279900,279200,278300,277500,276800,276200,275700,275200,274900,274800,274500,274100,273900,273600,273100,272400,271900,270800,270100,270500,270500,269600,269500,270000,270100,270300,271000,271400,270900,270000,269400,268900,268500,268800,269700,270700,270900,270600,270500,270600,270700,271300,271900,272000,272100,272800,273200,273400,274100,275200,276300,277400,278500,279400,280300,281000,281700,282700,283300,283300,283800,284600,284800,284700,285600,287200,288300,289300,289600,288800,288000,288100,288700,289900,291400,292700,293900,294800,295600,296700,298400,300200,301700,303600,305200,306100,306600,306900,306800,307000,307800,308500,309500,310700,311700,312400,313000,313500,314100,314700,314900,314700,314700,315000,316000,317100,317800,317800,317700,318100,318800,319500,320300,321700,323200,325000,326100,327100,328300,329900,331000,331000,331100,333100,336000,337800
